Subject	Item	word_pos	electrode	my_in
v4B_SWYKC	229	1	A2	0
v4B_SWYKC	233	1	lhe	1
v4B_SWYKC	233	1	rhe	1
v4B_SWYKC	233	1	LE	1
v4B_SWYKC	233	1	MiPf	1
v4B_SWYKC	233	1	LLPf	1
v4B_SWYKC	233	1	RLPf	1
v4B_SWYKC	233	1	LMPf	1
v4B_SWYKC	233	1	RMPf	1
v4B_SWYKC	233	1	LDFr	1
v4B_SWYKC	233	1	RDFr	1
v4B_SWYKC	233	1	LMFr	1
v4B_SWYKC	233	1	RMFr	1
v4B_SWYKC	233	1	LLFr	1
v4B_SWYKC	233	1	RLFr	1
v4B_SWYKC	233	1	LMCe	1
v4B_SWYKC	233	1	RMCe	1
v4B_SWYKC	233	1	LDCe	1
v4B_SWYKC	233	1	RDCe	1
v4B_SWYKC	233	1	MiCe	1
v4B_SWYKC	233	1	MiPa	1
v4B_SWYKC	233	1	LLTe	1
v4B_SWYKC	233	1	RLTe	1
v4B_SWYKC	233	1	LDPa	1
v4B_SWYKC	233	1	RDPa	1
v4B_SWYKC	233	1	LLOc	1
v4B_SWYKC	233	1	RLOc	1
v4B_SWYKC	233	1	LMOc	1
v4B_SWYKC	233	1	RMOc	1
v4B_SWYKC	233	1	MiOc	1
v4B_SWYKC	233	1	A2	1
v4B_SWYKC	234	1	lhe	1
v4B_SWYKC	234	1	rhe	1
v4B_SWYKC	234	1	LE	1
v4B_SWYKC	234	1	MiPf	1
v4B_SWYKC	234	1	LLPf	1
v4B_SWYKC	234	1	RLPf	1
v4B_SWYKC	234	1	LMPf	1
v4B_SWYKC	234	1	RMPf	1
v4B_SWYKC	234	1	LDFr	1
v4B_SWYKC	234	1	RDFr	1
v4B_SWYKC	234	1	LMFr	1
v4B_SWYKC	234	1	RMFr	1
v4B_SWYKC	234	1	LLFr	1
v4B_SWYKC	234	1	RLFr	1
v4B_SWYKC	234	1	LMCe	1
v4B_SWYKC	234	1	RMCe	1
v4B_SWYKC	234	1	LDCe	1
v4B_SWYKC	234	1	RDCe	1
v4B_SWYKC	234	1	MiCe	1
v4B_SWYKC	234	1	MiPa	1
v4B_SWYKC	234	1	LLTe	1
v4B_SWYKC	234	1	RLTe	1
v4B_SWYKC	234	1	LDPa	1
v4B_SWYKC	234	1	RDPa	1
v4B_SWYKC	234	1	LLOc	1
v4B_SWYKC	234	1	RLOc	1
v4B_SWYKC	234	1	LMOc	0
v4B_SWYKC	234	1	RMOc	0
v4B_SWYKC	234	1	MiOc	1
v4B_SWYKC	234	1	A2	1
v4B_SWYKC	235	1	lhe	1
v4B_SWYKC	235	1	rhe	1
v4B_SWYKC	235	1	LE	1
v4B_SWYKC	235	1	MiPf	1
v4B_SWYKC	235	1	LLPf	1
v4B_SWYKC	235	1	RLPf	1
v4B_SWYKC	235	1	LMPf	1
v4B_SWYKC	235	1	RMPf	1
v4B_SWYKC	235	1	LDFr	1
v4B_SWYKC	235	1	RDFr	1
v4B_SWYKC	235	1	LMFr	1
v4B_SWYKC	235	1	RMFr	1
v4B_SWYKC	235	1	LLFr	1
v4B_SWYKC	235	1	RLFr	1
v4B_SWYKC	235	1	LMCe	1
v4B_SWYKC	235	1	RMCe	1
v4B_SWYKC	235	1	LDCe	1
v4B_SWYKC	235	1	RDCe	1
v4B_SWYKC	235	1	MiCe	1
v4B_SWYKC	235	1	MiPa	1
v4B_SWYKC	235	1	LLTe	1
v4B_SWYKC	235	1	RLTe	1
v4B_SWYKC	235	1	LDPa	1
v4B_SWYKC	235	1	RDPa	1
v4B_SWYKC	235	1	LLOc	1
v4B_SWYKC	235	1	RLOc	1
v4B_SWYKC	235	1	LMOc	1
v4B_SWYKC	235	1	RMOc	1
v4B_SWYKC	235	1	MiOc	1
v4B_SWYKC	235	1	A2	1
v4B_SWYKC	237	1	lhe	1
v4B_SWYKC	237	1	rhe	1
v4B_SWYKC	237	1	LE	1
v4B_SWYKC	237	1	MiPf	1
v4B_SWYKC	237	1	LLPf	1
v4B_SWYKC	237	1	RLPf	1
v4B_SWYKC	237	1	LMPf	1
v4B_SWYKC	237	1	RMPf	1
v4B_SWYKC	237	1	LDFr	1
v4B_SWYKC	237	1	RDFr	1
v4B_SWYKC	237	1	LMFr	1
v4B_SWYKC	237	1	RMFr	1
v4B_SWYKC	237	1	LLFr	1
v4B_SWYKC	237	1	RLFr	1
v4B_SWYKC	237	1	LMCe	1
v4B_SWYKC	237	1	RMCe	1
v4B_SWYKC	237	1	LDCe	1
v4B_SWYKC	237	1	RDCe	1
v4B_SWYKC	237	1	MiCe	1
v4B_SWYKC	237	1	MiPa	1
v4B_SWYKC	237	1	LLTe	1
v4B_SWYKC	237	1	RLTe	1
v4B_SWYKC	237	1	LDPa	1
v4B_SWYKC	237	1	RDPa	1
v4B_SWYKC	237	1	LLOc	1
v4B_SWYKC	237	1	RLOc	1
v4B_SWYKC	237	1	LMOc	1
v4B_SWYKC	237	1	RMOc	1
v4B_SWYKC	237	1	MiOc	1
v4B_SWYKC	237	1	A2	1
v4B_SWYKC	24	1	lhe	0
v4B_SWYKC	24	1	rhe	0
v4B_SWYKC	24	1	LE	0
v4B_SWYKC	24	1	MiPf	0
v4B_SWYKC	24	1	LLPf	0
v4B_SWYKC	24	1	RLPf	0
v4B_SWYKC	24	1	LMPf	0
v4B_SWYKC	24	1	RMPf	0
v4B_SWYKC	24	1	LDFr	0
v4B_SWYKC	24	1	RDFr	0
v4B_SWYKC	24	1	LMFr	0
v4B_SWYKC	24	1	RMFr	0
v4B_SWYKC	24	1	LLFr	0
v4B_SWYKC	24	1	RLFr	0
v4B_SWYKC	24	1	LMCe	0
v4B_SWYKC	24	1	RMCe	0
v4B_SWYKC	24	1	LDCe	0
v4B_SWYKC	24	1	RDCe	0
v4B_SWYKC	24	1	MiCe	0
v4B_SWYKC	24	1	MiPa	0
v4B_SWYKC	24	1	LLTe	0
v4B_SWYKC	24	1	RLTe	0
v4B_SWYKC	24	1	LDPa	0
v4B_SWYKC	24	1	RDPa	0
v4B_SWYKC	24	1	LLOc	0
v4B_SWYKC	24	1	RLOc	0
v4B_SWYKC	24	1	LMOc	0
v4B_SWYKC	24	1	RMOc	0
v4B_SWYKC	24	1	MiOc	0
v4B_SWYKC	24	1	A2	0
v4B_SWYKC	240	1	lhe	1
v4B_SWYKC	240	1	rhe	1
v4B_SWYKC	240	1	LE	1
v4B_SWYKC	240	1	MiPf	1
v4B_SWYKC	240	1	LLPf	1
v4B_SWYKC	240	1	RLPf	1
v4B_SWYKC	240	1	LMPf	1
v4B_SWYKC	240	1	RMPf	1
v4B_SWYKC	240	1	LDFr	1
v4B_SWYKC	240	1	RDFr	1
v4B_SWYKC	240	1	LMFr	1
v4B_SWYKC	240	1	RMFr	1
v4B_SWYKC	240	1	LLFr	1
v4B_SWYKC	240	1	RLFr	1
v4B_SWYKC	240	1	LMCe	1
v4B_SWYKC	240	1	RMCe	1
v4B_SWYKC	240	1	LDCe	1
v4B_SWYKC	240	1	RDCe	1
v4B_SWYKC	240	1	MiCe	1
v4B_SWYKC	240	1	MiPa	1
v4B_SWYKC	240	1	LLTe	1
v4B_SWYKC	240	1	RLTe	1
v4B_SWYKC	240	1	LDPa	1
v4B_SWYKC	240	1	RDPa	1
v4B_SWYKC	240	1	LLOc	1
v4B_SWYKC	240	1	RLOc	1
v4B_SWYKC	240	1	LMOc	1
v4B_SWYKC	240	1	RMOc	1
v4B_SWYKC	240	1	MiOc	1
v4B_SWYKC	240	1	A2	1
v4B_SWYKC	241	1	lhe	1
v4B_SWYKC	241	1	rhe	1
v4B_SWYKC	241	1	LE	1
v4B_SWYKC	241	1	MiPf	1
v4B_SWYKC	241	1	LLPf	1
v4B_SWYKC	241	1	RLPf	1
v4B_SWYKC	241	1	LMPf	1
v4B_SWYKC	241	1	RMPf	1
v4B_SWYKC	241	1	LDFr	1
v4B_SWYKC	241	1	RDFr	1
v4B_SWYKC	241	1	LMFr	1
v4B_SWYKC	241	1	RMFr	1
v4B_SWYKC	241	1	LLFr	1
v4B_SWYKC	241	1	RLFr	1
v4B_SWYKC	241	1	LMCe	1
v4B_SWYKC	241	1	RMCe	1
v4B_SWYKC	241	1	LDCe	1
v4B_SWYKC	241	1	RDCe	1
v4B_SWYKC	241	1	MiCe	1
v4B_SWYKC	241	1	MiPa	1
v4B_SWYKC	241	1	LLTe	1
v4B_SWYKC	241	1	RLTe	1
v4B_SWYKC	241	1	LDPa	1
v4B_SWYKC	241	1	RDPa	1
v4B_SWYKC	241	1	LLOc	1
v4B_SWYKC	241	1	RLOc	1
v4B_SWYKC	241	1	LMOc	1
v4B_SWYKC	241	1	RMOc	1
v4B_SWYKC	241	1	MiOc	1
v4B_SWYKC	241	1	A2	1
v4B_SWYKC	248	1	lhe	1
v4B_SWYKC	248	1	rhe	1
v4B_SWYKC	248	1	LE	1
v4B_SWYKC	248	1	MiPf	1
v4B_SWYKC	248	1	LLPf	1
v4B_SWYKC	248	1	RLPf	1
v4B_SWYKC	248	1	LMPf	1
v4B_SWYKC	248	1	RMPf	1
v4B_SWYKC	248	1	LDFr	1
v4B_SWYKC	248	1	RDFr	1
v4B_SWYKC	248	1	LMFr	1
v4B_SWYKC	248	1	RMFr	1
v4B_SWYKC	248	1	LLFr	1
v4B_SWYKC	248	1	RLFr	1
v4B_SWYKC	248	1	LMCe	1
v4B_SWYKC	248	1	RMCe	1
v4B_SWYKC	248	1	LDCe	1
v4B_SWYKC	248	1	RDCe	1
v4B_SWYKC	248	1	MiCe	1
v4B_SWYKC	248	1	MiPa	1
v4B_SWYKC	248	1	LLTe	1
v4B_SWYKC	248	1	RLTe	1
v4B_SWYKC	248	1	LDPa	1
v4B_SWYKC	248	1	RDPa	1
v4B_SWYKC	248	1	LLOc	1
v4B_SWYKC	248	1	RLOc	1
v4B_SWYKC	248	1	LMOc	1
v4B_SWYKC	248	1	RMOc	1
v4B_SWYKC	248	1	MiOc	1
v4B_SWYKC	248	1	A2	1
v4B_SWYKC	250	1	lhe	1
v4B_SWYKC	250	1	rhe	1
v4B_SWYKC	250	1	LE	1
v4B_SWYKC	250	1	MiPf	1
v4B_SWYKC	250	1	LLPf	1
v4B_SWYKC	250	1	RLPf	1
v4B_SWYKC	250	1	LMPf	1
v4B_SWYKC	250	1	RMPf	1
v4B_SWYKC	250	1	LDFr	1
v4B_SWYKC	250	1	RDFr	1
v4B_SWYKC	250	1	LMFr	1
v4B_SWYKC	250	1	RMFr	1
v4B_SWYKC	250	1	LLFr	1
v4B_SWYKC	250	1	RLFr	1
v4B_SWYKC	250	1	LMCe	1
v4B_SWYKC	250	1	RMCe	1
v4B_SWYKC	250	1	LDCe	1
v4B_SWYKC	250	1	RDCe	1
v4B_SWYKC	250	1	MiCe	1
v4B_SWYKC	250	1	MiPa	1
v4B_SWYKC	250	1	LLTe	1
v4B_SWYKC	250	1	RLTe	1
v4B_SWYKC	250	1	LDPa	1
v4B_SWYKC	250	1	RDPa	1
v4B_SWYKC	250	1	LLOc	1
v4B_SWYKC	250	1	RLOc	1
v4B_SWYKC	250	1	LMOc	1
v4B_SWYKC	250	1	RMOc	1
v4B_SWYKC	250	1	MiOc	1
v4B_SWYKC	250	1	A2	1
v4B_SWYKC	251	1	lhe	0
v4B_SWYKC	251	1	rhe	0
v4B_SWYKC	251	1	LE	0
v4B_SWYKC	251	1	MiPf	0
v4B_SWYKC	251	1	LLPf	0
v4B_SWYKC	251	1	RLPf	0
v4B_SWYKC	251	1	LMPf	0
v4B_SWYKC	251	1	RMPf	0
v4B_SWYKC	251	1	LDFr	0
v4B_SWYKC	251	1	RDFr	0
v4B_SWYKC	251	1	LMFr	0
v4B_SWYKC	251	1	RMFr	0
v4B_SWYKC	251	1	LLFr	0
v4B_SWYKC	251	1	RLFr	0
v4B_SWYKC	251	1	LMCe	0
v4B_SWYKC	251	1	RMCe	0
v4B_SWYKC	251	1	LDCe	0
v4B_SWYKC	251	1	RDCe	0
v4B_SWYKC	251	1	MiCe	0
v4B_SWYKC	251	1	MiPa	0
v4B_SWYKC	251	1	LLTe	0
v4B_SWYKC	251	1	RLTe	0
v4B_SWYKC	251	1	LDPa	0
v4B_SWYKC	251	1	RDPa	0
v4B_SWYKC	251	1	LLOc	0
v4B_SWYKC	251	1	RLOc	0
v4B_SWYKC	251	1	LMOc	0
v4B_SWYKC	251	1	RMOc	0
v4B_SWYKC	251	1	MiOc	0
v4B_SWYKC	251	1	A2	0
v4B_SWYKC	253	1	lhe	1
v4B_SWYKC	253	1	rhe	1
v4B_SWYKC	253	1	LE	1
v4B_SWYKC	253	1	MiPf	1
v4B_SWYKC	253	1	LLPf	1
v4B_SWYKC	253	1	RLPf	1
v4B_SWYKC	253	1	LMPf	1
v4B_SWYKC	253	1	RMPf	1
v4B_SWYKC	253	1	LDFr	1
v4B_SWYKC	253	1	RDFr	1
v4B_SWYKC	253	1	LMFr	1
v4B_SWYKC	253	1	RMFr	1
v4B_SWYKC	253	1	LLFr	1
v4B_SWYKC	253	1	RLFr	1
v4B_SWYKC	253	1	LMCe	1
v4B_SWYKC	253	1	RMCe	1
v4B_SWYKC	253	1	LDCe	1
v4B_SWYKC	253	1	RDCe	1
v4B_SWYKC	253	1	MiCe	1
v4B_SWYKC	253	1	MiPa	1
v4B_SWYKC	253	1	LLTe	1
v4B_SWYKC	253	1	RLTe	1
v4B_SWYKC	253	1	LDPa	1
v4B_SWYKC	253	1	RDPa	1
v4B_SWYKC	253	1	LLOc	1
v4B_SWYKC	253	1	RLOc	1
v4B_SWYKC	253	1	LMOc	1
v4B_SWYKC	253	1	RMOc	1
v4B_SWYKC	253	1	MiOc	1
v4B_SWYKC	253	1	A2	1
v4B_SWYKC	26	1	lhe	1
v4B_SWYKC	26	1	rhe	1
v4B_SWYKC	26	1	LE	1
v4B_SWYKC	26	1	MiPf	1
v4B_SWYKC	26	1	LLPf	1
v4B_SWYKC	26	1	RLPf	1
v4B_SWYKC	26	1	LMPf	1
v4B_SWYKC	26	1	RMPf	1
v4B_SWYKC	26	1	LDFr	1
v4B_SWYKC	26	1	RDFr	1
v4B_SWYKC	26	1	LMFr	1
v4B_SWYKC	26	1	RMFr	1
v4B_SWYKC	26	1	LLFr	1
v4B_SWYKC	26	1	RLFr	1
v4B_SWYKC	26	1	LMCe	1
v4B_SWYKC	26	1	RMCe	1
v4B_SWYKC	26	1	LDCe	1
v4B_SWYKC	26	1	RDCe	1
v4B_SWYKC	26	1	MiCe	1
v4B_SWYKC	26	1	MiPa	1
v4B_SWYKC	26	1	LLTe	1
v4B_SWYKC	26	1	RLTe	1
v4B_SWYKC	26	1	LDPa	1
v4B_SWYKC	26	1	RDPa	1
v4B_SWYKC	26	1	LLOc	1
v4B_SWYKC	26	1	RLOc	1
v4B_SWYKC	26	1	LMOc	1
v4B_SWYKC	26	1	RMOc	1
v4B_SWYKC	26	1	MiOc	1
v4B_SWYKC	26	1	A2	1
v4B_SWYKC	260	1	lhe	1
v4B_SWYKC	260	1	rhe	1
v4B_SWYKC	260	1	LE	1
v4B_SWYKC	260	1	MiPf	1
v4B_SWYKC	260	1	LLPf	1
v4B_SWYKC	260	1	RLPf	1
v4B_SWYKC	260	1	LMPf	1
v4B_SWYKC	260	1	RMPf	1
v4B_SWYKC	260	1	LDFr	1
v4B_SWYKC	260	1	RDFr	1
v4B_SWYKC	260	1	LMFr	1
v4B_SWYKC	260	1	RMFr	1
v4B_SWYKC	260	1	LLFr	1
v4B_SWYKC	260	1	RLFr	1
v4B_SWYKC	260	1	LMCe	1
v4B_SWYKC	260	1	RMCe	1
v4B_SWYKC	260	1	LDCe	1
v4B_SWYKC	260	1	RDCe	1
v4B_SWYKC	260	1	MiCe	1
v4B_SWYKC	260	1	MiPa	1
v4B_SWYKC	260	1	LLTe	1
v4B_SWYKC	260	1	RLTe	1
v4B_SWYKC	260	1	LDPa	1
v4B_SWYKC	260	1	RDPa	1
v4B_SWYKC	260	1	LLOc	1
v4B_SWYKC	260	1	RLOc	1
v4B_SWYKC	260	1	LMOc	1
v4B_SWYKC	260	1	RMOc	1
v4B_SWYKC	260	1	MiOc	1
v4B_SWYKC	260	1	A2	1
v4B_SWYKC	262	1	lhe	1
v4B_SWYKC	262	1	rhe	1
v4B_SWYKC	262	1	LE	1
v4B_SWYKC	262	1	MiPf	1
v4B_SWYKC	262	1	LLPf	1
v4B_SWYKC	262	1	RLPf	1
v4B_SWYKC	262	1	LMPf	1
v4B_SWYKC	262	1	RMPf	1
v4B_SWYKC	262	1	LDFr	1
v4B_SWYKC	262	1	RDFr	1
v4B_SWYKC	262	1	LMFr	1
v4B_SWYKC	262	1	RMFr	1
v4B_SWYKC	262	1	LLFr	1
v4B_SWYKC	262	1	RLFr	1
v4B_SWYKC	262	1	LMCe	1
v4B_SWYKC	262	1	RMCe	1
v4B_SWYKC	262	1	LDCe	1
v4B_SWYKC	262	1	RDCe	1
v4B_SWYKC	262	1	MiCe	1
v4B_SWYKC	262	1	MiPa	1
v4B_SWYKC	262	1	LLTe	1
v4B_SWYKC	262	1	RLTe	1
v4B_SWYKC	262	1	LDPa	1
v4B_SWYKC	262	1	RDPa	1
v4B_SWYKC	262	1	LLOc	1
v4B_SWYKC	262	1	RLOc	1
v4B_SWYKC	262	1	LMOc	1
v4B_SWYKC	262	1	RMOc	1
v4B_SWYKC	262	1	MiOc	1
v4B_SWYKC	262	1	A2	1
v4B_SWYKC	265	1	lhe	1
v4B_SWYKC	265	1	rhe	1
v4B_SWYKC	265	1	LE	1
v4B_SWYKC	265	1	MiPf	1
v4B_SWYKC	265	1	LLPf	1
v4B_SWYKC	265	1	RLPf	1
v4B_SWYKC	265	1	LMPf	1
v4B_SWYKC	265	1	RMPf	1
v4B_SWYKC	265	1	LDFr	1
v4B_SWYKC	265	1	RDFr	1
v4B_SWYKC	265	1	LMFr	1
v4B_SWYKC	265	1	RMFr	1
v4B_SWYKC	265	1	LLFr	1
v4B_SWYKC	265	1	RLFr	1
v4B_SWYKC	265	1	LMCe	1
v4B_SWYKC	265	1	RMCe	1
v4B_SWYKC	265	1	LDCe	1
v4B_SWYKC	265	1	RDCe	1
v4B_SWYKC	265	1	MiCe	1
v4B_SWYKC	265	1	MiPa	1
v4B_SWYKC	265	1	LLTe	1
v4B_SWYKC	265	1	RLTe	1
v4B_SWYKC	265	1	LDPa	1
v4B_SWYKC	265	1	RDPa	1
v4B_SWYKC	265	1	LLOc	1
v4B_SWYKC	265	1	RLOc	1
v4B_SWYKC	265	1	LMOc	1
v4B_SWYKC	265	1	RMOc	1
v4B_SWYKC	265	1	MiOc	1
v4B_SWYKC	265	1	A2	1
v4B_SWYKC	267	1	lhe	1
v4B_SWYKC	267	1	rhe	1
v4B_SWYKC	267	1	LE	1
v4B_SWYKC	267	1	MiPf	0
v4B_SWYKC	267	1	LLPf	1
v4B_SWYKC	267	1	RLPf	1
v4B_SWYKC	267	1	LMPf	1
v4B_SWYKC	267	1	RMPf	1
v4B_SWYKC	267	1	LDFr	1
v4B_SWYKC	267	1	RDFr	1
v4B_SWYKC	267	1	LMFr	1
v4B_SWYKC	267	1	RMFr	1
v4B_SWYKC	267	1	LLFr	1
v4B_SWYKC	267	1	RLFr	1
v4B_SWYKC	267	1	LMCe	1
v4B_SWYKC	267	1	RMCe	1
v4B_SWYKC	267	1	LDCe	1
v4B_SWYKC	267	1	RDCe	1
v4B_SWYKC	267	1	MiCe	1
v4B_SWYKC	267	1	MiPa	1
v4B_SWYKC	267	1	LLTe	1
v4B_SWYKC	267	1	RLTe	1
v4B_SWYKC	267	1	LDPa	1
v4B_SWYKC	267	1	RDPa	1
v4B_SWYKC	267	1	LLOc	1
v4B_SWYKC	267	1	RLOc	1
v4B_SWYKC	267	1	LMOc	0
v4B_SWYKC	267	1	RMOc	0
v4B_SWYKC	267	1	MiOc	1
v4B_SWYKC	267	1	A2	1
v4B_SWYKC	270	1	lhe	1
v4B_SWYKC	270	1	rhe	1
v4B_SWYKC	270	1	LE	1
v4B_SWYKC	270	1	MiPf	1
v4B_SWYKC	270	1	LLPf	1
v4B_SWYKC	270	1	RLPf	1
v4B_SWYKC	270	1	LMPf	1
v4B_SWYKC	270	1	RMPf	1
v4B_SWYKC	270	1	LDFr	1
v4B_SWYKC	270	1	RDFr	1
v4B_SWYKC	270	1	LMFr	1
v4B_SWYKC	270	1	RMFr	1
v4B_SWYKC	270	1	LLFr	1
v4B_SWYKC	270	1	RLFr	1
v4B_SWYKC	270	1	LMCe	1
v4B_SWYKC	270	1	RMCe	1
v4B_SWYKC	270	1	LDCe	1
v4B_SWYKC	270	1	RDCe	1
v4B_SWYKC	270	1	MiCe	1
v4B_SWYKC	270	1	MiPa	1
v4B_SWYKC	270	1	LLTe	1
v4B_SWYKC	270	1	RLTe	1
v4B_SWYKC	270	1	LDPa	1
v4B_SWYKC	270	1	RDPa	1
v4B_SWYKC	270	1	LLOc	1
v4B_SWYKC	270	1	RLOc	1
v4B_SWYKC	270	1	LMOc	1
v4B_SWYKC	270	1	RMOc	1
v4B_SWYKC	270	1	MiOc	1
v4B_SWYKC	270	1	A2	1
v4B_SWYKC	271	1	lhe	1
v4B_SWYKC	271	1	rhe	1
v4B_SWYKC	271	1	LE	1
v4B_SWYKC	271	1	MiPf	1
v4B_SWYKC	271	1	LLPf	1
v4B_SWYKC	271	1	RLPf	1
v4B_SWYKC	271	1	LMPf	1
v4B_SWYKC	271	1	RMPf	1
v4B_SWYKC	271	1	LDFr	1
v4B_SWYKC	271	1	RDFr	1
v4B_SWYKC	271	1	LMFr	1
v4B_SWYKC	271	1	RMFr	1
v4B_SWYKC	271	1	LLFr	1
v4B_SWYKC	271	1	RLFr	1
v4B_SWYKC	271	1	LMCe	1
v4B_SWYKC	271	1	RMCe	1
v4B_SWYKC	271	1	LDCe	1
v4B_SWYKC	271	1	RDCe	1
v4B_SWYKC	271	1	MiCe	1
v4B_SWYKC	271	1	MiPa	1
v4B_SWYKC	271	1	LLTe	1
v4B_SWYKC	271	1	RLTe	1
v4B_SWYKC	271	1	LDPa	1
v4B_SWYKC	271	1	RDPa	1
v4B_SWYKC	271	1	LLOc	1
v4B_SWYKC	271	1	RLOc	1
v4B_SWYKC	271	1	LMOc	1
v4B_SWYKC	271	1	RMOc	1
v4B_SWYKC	271	1	MiOc	1
v4B_SWYKC	271	1	A2	1
v4B_SWYKC	28	1	lhe	1
v4B_SWYKC	28	1	rhe	1
v4B_SWYKC	28	1	LE	1
v4B_SWYKC	28	1	MiPf	1
v4B_SWYKC	28	1	LLPf	1
v4B_SWYKC	28	1	RLPf	1
v4B_SWYKC	28	1	LMPf	1
v4B_SWYKC	28	1	RMPf	1
v4B_SWYKC	28	1	LDFr	1
v4B_SWYKC	28	1	RDFr	1
v4B_SWYKC	28	1	LMFr	1
v4B_SWYKC	28	1	RMFr	1
v4B_SWYKC	28	1	LLFr	1
v4B_SWYKC	28	1	RLFr	1
v4B_SWYKC	28	1	LMCe	1
v4B_SWYKC	28	1	RMCe	1
v4B_SWYKC	28	1	LDCe	1
v4B_SWYKC	28	1	RDCe	1
v4B_SWYKC	28	1	MiCe	1
v4B_SWYKC	28	1	MiPa	1
v4B_SWYKC	28	1	LLTe	1
v4B_SWYKC	28	1	RLTe	1
v4B_SWYKC	28	1	LDPa	1
v4B_SWYKC	28	1	RDPa	1
v4B_SWYKC	28	1	LLOc	1
v4B_SWYKC	28	1	RLOc	1
v4B_SWYKC	28	1	LMOc	1
v4B_SWYKC	28	1	RMOc	1
v4B_SWYKC	28	1	MiOc	1
v4B_SWYKC	28	1	A2	1
v4B_SWYKC	280	1	lhe	1
v4B_SWYKC	280	1	rhe	1
v4B_SWYKC	280	1	LE	1
v4B_SWYKC	280	1	MiPf	1
v4B_SWYKC	280	1	LLPf	1
v4B_SWYKC	280	1	RLPf	1
v4B_SWYKC	280	1	LMPf	1
v4B_SWYKC	280	1	RMPf	1
v4B_SWYKC	280	1	LDFr	1
v4B_SWYKC	280	1	RDFr	1
v4B_SWYKC	280	1	LMFr	1
v4B_SWYKC	280	1	RMFr	1
v4B_SWYKC	280	1	LLFr	1
v4B_SWYKC	280	1	RLFr	1
v4B_SWYKC	280	1	LMCe	1
v4B_SWYKC	280	1	RMCe	1
v4B_SWYKC	280	1	LDCe	1
v4B_SWYKC	280	1	RDCe	1
v4B_SWYKC	280	1	MiCe	1
v4B_SWYKC	280	1	MiPa	1
v4B_SWYKC	280	1	LLTe	1
v4B_SWYKC	280	1	RLTe	1
v4B_SWYKC	280	1	LDPa	1
v4B_SWYKC	280	1	RDPa	1
v4B_SWYKC	280	1	LLOc	1
v4B_SWYKC	280	1	RLOc	1
v4B_SWYKC	280	1	LMOc	1
v4B_SWYKC	280	1	RMOc	1
v4B_SWYKC	280	1	MiOc	1
v4B_SWYKC	280	1	A2	1
v4B_SWYKC	284	1	lhe	1
v4B_SWYKC	284	1	rhe	1
v4B_SWYKC	284	1	LE	1
v4B_SWYKC	284	1	MiPf	1
v4B_SWYKC	284	1	LLPf	1
v4B_SWYKC	284	1	RLPf	1
v4B_SWYKC	284	1	LMPf	1
v4B_SWYKC	284	1	RMPf	1
v4B_SWYKC	284	1	LDFr	1
v4B_SWYKC	284	1	RDFr	1
v4B_SWYKC	284	1	LMFr	1
v4B_SWYKC	284	1	RMFr	1
v4B_SWYKC	284	1	LLFr	1
v4B_SWYKC	284	1	RLFr	1
v4B_SWYKC	284	1	LMCe	1
v4B_SWYKC	284	1	RMCe	1
v4B_SWYKC	284	1	LDCe	1
v4B_SWYKC	284	1	RDCe	1
v4B_SWYKC	284	1	MiCe	1
v4B_SWYKC	284	1	MiPa	1
v4B_SWYKC	284	1	LLTe	1
v4B_SWYKC	284	1	RLTe	1
v4B_SWYKC	284	1	LDPa	1
v4B_SWYKC	284	1	RDPa	1
v4B_SWYKC	284	1	LLOc	1
v4B_SWYKC	284	1	RLOc	1
v4B_SWYKC	284	1	LMOc	1
v4B_SWYKC	284	1	RMOc	1
v4B_SWYKC	284	1	MiOc	1
v4B_SWYKC	284	1	A2	1
v4B_SWYKC	286	1	lhe	1
v4B_SWYKC	286	1	rhe	1
v4B_SWYKC	286	1	LE	1
v4B_SWYKC	286	1	MiPf	1
v4B_SWYKC	286	1	LLPf	1
v4B_SWYKC	286	1	RLPf	1
v4B_SWYKC	286	1	LMPf	1
v4B_SWYKC	286	1	RMPf	1
v4B_SWYKC	286	1	LDFr	1
v4B_SWYKC	286	1	RDFr	1
v4B_SWYKC	286	1	LMFr	1
v4B_SWYKC	286	1	RMFr	0
v4B_SWYKC	286	1	LLFr	1
v4B_SWYKC	286	1	RLFr	1
v4B_SWYKC	286	1	LMCe	1
v4B_SWYKC	286	1	RMCe	1
v4B_SWYKC	286	1	LDCe	1
v4B_SWYKC	286	1	RDCe	1
v4B_SWYKC	286	1	MiCe	1
v4B_SWYKC	286	1	MiPa	1
v4B_SWYKC	286	1	LLTe	1
v4B_SWYKC	286	1	RLTe	1
v4B_SWYKC	286	1	LDPa	1
v4B_SWYKC	286	1	RDPa	1
v4B_SWYKC	286	1	LLOc	1
v4B_SWYKC	286	1	RLOc	1
v4B_SWYKC	286	1	LMOc	1
v4B_SWYKC	286	1	RMOc	1
v4B_SWYKC	286	1	MiOc	1
v4B_SWYKC	286	1	A2	1
v4B_SWYKC	288	1	lhe	1
v4B_SWYKC	288	1	rhe	1
v4B_SWYKC	288	1	LE	1
v4B_SWYKC	288	1	MiPf	1
v4B_SWYKC	288	1	LLPf	1
v4B_SWYKC	288	1	RLPf	1
v4B_SWYKC	288	1	LMPf	1
v4B_SWYKC	288	1	RMPf	1
v4B_SWYKC	288	1	LDFr	1
v4B_SWYKC	288	1	RDFr	1
v4B_SWYKC	288	1	LMFr	1
